fips	type	county	county_abbr	state	state_abbr	region	vulnerability	latitude	longitude	population	pph
8059	county	Jefferson County	Jefferson	Colorado	CO	8	9.654885048	39.58646	-105.245601	565524	2.42
8061	county	Kiowa County	Kiowa	Colorado	CO	8	13.33409962	38.388466	-102.75621	1423	2.49
8063	county	Kit Carson County	Kit Carson	Colorado	CO	8	14.30241242	39.30534	-102.603023	7758	2.43
8065	county	Lake County	Lake	Colorado	CO	8	10.18091716	39.204316	-106.349696	7485	2.33
8067	county	La Plata County	La Plata	Colorado	CO	8	9.953415306	37.287367	-107.839718	54688	2.39
8069	county	Larimer County	Larimer	Colorado	CO	8	10.45662849	40.663091	-105.482131	333577	2.45
8071	county	Las Animas County	Las Animas	Colorado	CO	8	15.40427574	37.318831	-104.04411	14058	2.43
8073	county	Lincoln County	Lincoln	Colorado	CO	8	15.75675154	38.99374	-103.507555	5557	2.11
8075	county	Logan County	Logan	Colorado	CO	8	13.22180395	40.728091	-103.090464	22036	2.68
8077	county	Mesa County	Mesa	Colorado	CO	8	12.74559785	39.019492	-108.461837	148513	2.45
8079	county	Mineral County	Mineral	Colorado	CO	8	14.475	37.651478	-106.9323	726	1.85
8081	county	Moffat County	Moffat	Colorado	CO	8	10.66898907	40.573984	-108.204521	12937	2.61
8083	county	Montezuma County	Montezuma	Colorado	CO	8	14.61446802	37.338025	-108.595786	26168	2.36
8085	county	Montrose County	Montrose	Colorado	CO	8	13.67975943	38.413427	-108.263042	40946	2.44
8087	county	Morgan County	Morgan	Colorado	CO	8	12.39325083	40.262353	-103.807092	28360	2.65
8089	county	Otero County	Otero	Colorado	CO	8	16.93303101	37.88417	-103.72126	18343	2.45
8091	county	Ouray County	Ouray	Colorado	CO	8	10.09970615	38.1506	-107.767133	4691	2.3
8093	county	Park County	Park	Colorado	CO	8	9.260855582	39.118914	-105.717648	16510	2.27
8095	county	Phillips County	Phillips	Colorado	CO	8	14.41995074	40.594712	-102.345105	4349	2.59
8097	county	Pitkin County	Pitkin	Colorado	CO	8	8.042547989	39.217533	-106.915943	17787	2.27
8099	county	Prowers County	Prowers	Colorado	CO	8	15.93346347	37.958181	-102.392161	11954	2.45
8101	county	Pueblo County	Pueblo	Colorado	CO	8	14.97341071	38.170658	-104.489892	163591	2.49
8103	county	Rio Blanco County	Rio Blanco	Colorado	CO	8	11.70436508	39.972606	-108.200685	6571	2.24
8105	county	Rio Grande County	Rio Grande	Colorado	CO	8	14.93513908	37.485763	-106.453214	11543	2.46
8107	county	Routt County	Routt	Colorado	CO	8	7.705596175	40.48316	-106.985288	24130	2.38
8109	county	Saguache County	Saguache	Colorado	CO	8	17.72605683	38.033952	-106.246675	6251	2.29
8111	county	San Juan County	San Juan	Colorado	CO	8	10.855	37.781074	-107.670257	701	2.05
8113	county	San Miguel County	San Miguel	Colorado	CO	8	8.636116615	38.009374	-108.427326	7879	2.31
8115	county	Sedgwick County	Sedgwick	Colorado	CO	8	15.19436937	40.871568	-102.355358	2399	2.47
8117	county	Summit County	Summit	Colorado	CO	8	7.289448705	39.621023	-106.137555	30257	2.48
8119	county	Teller County	Teller	Colorado	CO	8	10.22583475	38.871994	-105.182552	23385	2.44
8121	county	Washington County	Washington	Colorado	CO	8	12.98420502	39.965413	-103.209605	4864	2.27
8123	county	Weld County	Weld	Colorado	CO	8	10.59899841	40.555794	-104.383649	285174	2.79
8125	county	Yuma County	Yuma	Colorado	CO	8	12.35920402	40.000631	-102.422649	10146	2.61
9001	county	Fairfield County	Fairfield	Connecticut	CT	1	10.90139649	41.228103	-73.366757	948053	2.73
9003	county	Hartford County	Hartford	Connecticut	CT	1	12.13583324	41.806053	-72.732916	895841	2.49
9005	county	Litchfield County	Litchfield	Connecticut	CT	1	9.923938372	41.791897	-73.235428	183603	2.45
9007	county	Middlesex County	Middlesex	Connecticut	CT	1	9.833509492	41.434525	-72.524227	164063	2.41
9009	county	New Haven County	New Haven	Connecticut	CT	1	11.8553048	41.349717	-72.900204	859470	2.54
9011	county	New London County	New London	Connecticut	CT	1	11.2176528	41.47863	-72.103452	271863	2.44
9013	county	Tolland County	Tolland	Connecticut	CT	1	8.317521912	41.858076	-72.340977	151420	2.52
9015	county	Windham County	Windham	Connecticut	CT	1	11.36377923	41.824999	-71.990702	116573	2.57
10001	county	Kent County	Kent	Delaware	DE	3	12.34808322	39.097088	-75.502982	173533	2.74
10003	county	New Castle County	New Castle	Delaware	DE	3	10.89534351	39.575915	-75.644132	556779	2.62
10005	county	Sussex County	Sussex	Delaware	DE	3	14.44619191	38.677511	-75.335495	215622	2.58
11001	county	District of Columbia	Washington	District of Columbia	DC	3	12.28437853	38.904149	-77.017094	672228	2.2
12001	county	Alachua County	Alachua	Florida	FL	4	13.71649777	29.67574	-82.357221	259964	2.43
12003	county	Baker County	Baker	Florida	FL	4	12.69826733	30.324442	-82.302284	27420	3.01
12005	county	Bay County	Bay	Florida	FL	4	13.95078403	30.237563	-85.631348	181635	2.48
12007	county	Bradford County	Bradford	Florida	FL	4	15.3729249	29.946934	-82.166796	26928	2.72
12009	county	Brevard County	Brevard	Florida	FL	4	14.22021988	28.298275	-80.700384	568088	2.44
12011	county	Broward County	Broward	Florida	FL	4	13.17711033	26.19352	-80.476658	1896425	2.67
12013	county	Calhoun County	Calhoun	Florida	FL	4	18.09625099	30.388801	-85.197915	14462	2.7
12015	county	Charlotte County	Charlotte	Florida	FL	4	18.46006056	26.868826	-81.940858	173115	2.24
12017	county	Citrus County	Citrus	Florida	FL	4	18.46357228	28.843628	-82.524796	141058	2.29
12019	county	Clay County	Clay	Florida	FL	4	10.71470381	29.987115	-81.858147	203967	2.82
12021	county	Collier County	Collier	Florida	FL	4	15.14683991	26.118713	-81.400884	357305	2.64
12023	county	Columbia County	Columbia	Florida	FL	4	15.20399162	30.221305	-82.623127	68348	2.69
12027	county	DeSoto County	DeSoto	Florida	FL	4	19.08199237	27.190581	-81.806253	35458	2.89
12029	county	Dixie County	Dixie	Florida	FL	4	19.24879463	29.580899	-83.195666	16203	2.49
12031	county	Duval County	Duval	Florida	FL	4	12.62253774	30.335245	-81.648113	913010	2.58
12033	county	Escambia County	Escambia	Florida	FL	4	13.85912942	30.611664	-87.33904	311003	2.51
12035	county	Flagler County	Flagler	Florida	FL	4	16.14117251	29.474894	-81.286362	105392	2.71
12037	county	Franklin County	Franklin	Florida	FL	4	18.35958058	29.810176	-84.799173	11761	2.23
12039	county	Gadsden County	Gadsden	Florida	FL	4	15.580598	30.579169	-84.612783	46036	2.62
12041	county	Gilchrist County	Gilchrist	Florida	FL	4	16.68853341	29.723456	-82.795801	17199	2.51
12043	county	Glades County	Glades	Florida	FL	4	18.18017066	26.95481	-81.19082	13670	3.05
12045	county	Gulf County	Gulf	Florida	FL	4	16.0778874	29.907257	-85.256537	15871	2.49
12047	county	Hamilton County	Hamilton	Florida	FL	4	17.85899684	30.491102	-82.951049	14295	2.45
12049	county	Hardee County	Hardee	Florida	FL	4	16.41104319	27.492846	-81.82158	27502	3.38
12051	county	Hendry County	Hendry	Florida	FL	4	15.62868156	26.53934	-81.151584	39119	3.15
12053	county	Hernando County	Hernando	Florida	FL	4	16.69062684	28.567911	-82.464835	178439	2.44
12055	county	Highlands County	Highlands	Florida	FL	4	19.66908118	27.342627	-81.340921	99491	2.42
12057	county	Hillsborough County	Hillsborough	Florida	FL	4	12.26202257	27.90659	-82.349568	1349050	2.63
12059	county	Holmes County	Holmes	Florida	FL	4	18.7455666	30.866222	-85.812959	19324	2.65
12061	county	Indian River County	Indian River	Florida	FL	4	15.8366293	27.700638	-80.574803	147919	2.37
12063	county	Jackson County	Jackson	Florida	FL	4	17.37132694	30.787812	-85.210374	48599	2.55
12065	county	Jefferson County	Jefferson	Florida	FL	4	15.64421214	30.424558	-83.890859	14081	2.36
12067	county	Lafayette County	Lafayette	Florida	FL	4	15.4597776	29.990066	-83.17851	8663	2.75
12069	county	Lake County	Lake	Florida	FL	4	15.16564823	28.764113	-81.712282	325875	2.53
12071	county	Lee County	Lee	Florida	FL	4	15.26324717	26.552134	-81.89225	701982	2.59
12073	county	Leon County	Leon	Florida	FL	4	11.87753208	30.45931	-84.2778	286272	2.4
12075	county	Levy County	Levy	Florida	FL	4	17.94426052	29.284409	-82.783482	39832	2.54
12077	county	Liberty County	Liberty	Florida	FL	4	16.47271231	30.259849	-84.86858	8331	2.91
12079	county	Madison County	Madison	Florida	FL	4	18.46629859	30.447228	-83.470437	18408	2.52
12081	county	Manatee County	Manatee	Florida	FL	4	15.09599052	27.481386	-82.365783	363369	2.48
12083	county	Marion County	Marion	Florida	FL	4	17.13475503	29.202805	-82.0431	343254	2.43
12085	county	Martin County	Martin	Florida	FL	4	15.28147298	27.079954	-80.398211	156283	2.41
12086	county	Miami-Dade County	Miami-Dade	Florida	FL	4	13.72373756	25.610494	-80.499045	2693117	3.02
12087	county	Monroe County	Monroe	Florida	FL	4	13.33734046	25.601043	-81.206777	77482	2.54
12089	county	Nassau County	Nassau	Florida	FL	4	12.49059393	30.605926	-81.764929	78444	2.62
12091	county	Okaloosa County	Okaloosa	Florida	FL	4	12.35386613	30.665858	-86.594194	198664	2.47
12093	county	Okeechobee County	Okeechobee	Florida	FL	4	17.38897628	27.385592	-80.887388	39469	2.86
12095	county	Orange County	Orange	Florida	FL	4	12.0650404	28.514435	-81.323295	1288126	2.76
12097	county	Osceola County	Osceola	Florida	FL	4	13.79191525	28.059027	-81.139312	323993	3.07
12099	county	Palm Beach County	Palm Beach	Florida	FL	4	14.62130108	26.645763	-80.448673	1422789	2.51
12101	county	Pasco County	Pasco	Florida	FL	4	14.3376359	28.302024	-82.455707	497909	2.53
12103	county	Pinellas County	Pinellas	Florida	FL	4	14.52592371	27.903122	-82.739518	949827	2.24
12105	county	Polk County	Polk	Florida	FL	4	15.08808263	27.953115	-81.692783	650092	2.71
12107	county	Putnam County	Putnam	Florida	FL	4	17.34541691	29.606006	-81.740894	72023	2.57
12109	county	St. Johns County	St. Johns	Florida	FL	4	10.62282562	29.890593	-81.383914	226640	2.57
12111	county	St. Lucie County	St. Lucie	Florida	FL	4	15.86266161	27.380775	-80.443364	298563	2.62
12113	county	Santa Rosa County	Santa Rosa	Florida	FL	4	11.99627836	30.703633	-87.014255	167040	2.64
12115	county	Sarasota County	Sarasota	Florida	FL	4	16.42854962	27.184386	-82.365835	405549	2.21
12117	county	Seminole County	Seminole	Florida	FL	4	10.6165772	28.690079	-81.13198	449144	2.87
12119	county	Sumter County	Sumter	Florida	FL	4	19.37678772	28.714294	-82.074715	118891	2.04
12121	county	Suwannee County	Suwannee	Florida	FL	4	17.22574214	30.189244	-82.992754	43760	2.64
12123	county	Taylor County	Taylor	Florida	FL	4	17.39498872	30.016943	-83.616417	22493	2.55
12125	county	Union County	Union	Florida	FL	4	13.42186855	30.05428	-82.366918	15234	2.79
12127	county	Volusia County	Volusia	Florida	FL	4	14.85068074	29.057617	-81.161813	517887	2.47
12129	county	Wakulla County	Wakulla	Florida	FL	4	12.73595159	30.140378	-84.375136	31535	2.61
12131	county	Walton County	Walton	Florida	FL	4	15.03536965	30.631211	-86.176614	63508	2.41
12133	county	Washington County	Washington	Florida	FL	4	16.49634433	30.602217	-85.662797	24687	2.63
13001	county	Appling County	Appling	Georgia	GA	4	16.50082603	31.739712	-82.290103	18454	2.59
13003	county	Atkinson County	Atkinson	Georgia	GA	4	15.76056116	31.300562	-82.883614	8398	3
13005	county	Bacon County	Bacon	Georgia	GA	4	15.63163511	31.563327	-82.387859	11299	2.66
13007	county	Baker County	Baker	Georgia	GA	4	17.13163556	31.319622	-84.454857	3180	2.47
13009	county	Baldwin County	Baldwin	Georgia	GA	4	15.87442823	33.059532	-83.255362	45459	2.55
13011	county	Banks County	Banks	Georgia	GA	4	13.12847912	34.351922	-83.498441	18495	2.71
13013	county	Barrow County	Barrow	Georgia	GA	4	11.66281619	33.992009	-83.712303	75370	2.97
13015	county	Bartow County	Bartow	Georgia	GA	4	12.65037403	34.240917	-84.838188	102747	2.88
13017	county	Ben Hill County	Ben Hill	Georgia	GA	4	20.37360416	31.740775	-83.14719	17403	2.83
13019	county	Berrien County	Berrien	Georgia	GA	4	15.81951902	31.274308	-83.231906	18963	2.69
13021	county	Bibb County	Bibb	Georgia	GA	4	16.1562693	32.808844	-83.694193	153721	2.63
13023	county	Bleckley County	Bleckley	Georgia	GA	4	15.34708025	32.435403	-83.331717	12243	2.9
13025	county	Brantley County	Brantley	Georgia	GA	4	16.65935364	31.197334	-81.982978	18455	2.79
13027	county	Brooks County	Brooks	Georgia	GA	4	17.60049691	30.833696	-83.588971	15658	2.39
13029	county	Bryan County	Bryan	Georgia	GA	4	9.416752966	32.017969	-81.438543	35137	2.79
13031	county	Bulloch County	Bulloch	Georgia	GA	4	14.73074093	32.393408	-81.74381	72651	2.61
13033	county	Burke County	Burke	Georgia	GA	4	17.58680962	33.063736	-82.00389	22745	2.91
13035	county	Butts County	Butts	Georgia	GA	4	13.88380695	33.290355	-83.958221	23593	2.74
13037	county	Calhoun County	Calhoun	Georgia	GA	4	18.59901148	31.521279	-84.62629	6479	2.19
13039	county	Camden County	Camden	Georgia	GA	4	10.88594978	30.916358	-81.636516	52102	2.69
13043	county	Candler County	Candler	Georgia	GA	4	17.40296972	32.403986	-82.071446	10886	2.78
13045	county	Carroll County	Carroll	Georgia	GA	4	13.08801055	33.582237	-85.080527	114545	2.72
13047	county	Catoosa County	Catoosa	Georgia	GA	4	13.21038667	34.899393	-85.137353	66050	2.68
13049	county	Charlton County	Charlton	Georgia	GA	4	16.62063091	30.779904	-82.139644	12965	3.12
13051	county	Chatham County	Chatham	Georgia	GA	4	13.16647679	31.974755	-81.091768	286956	2.55
13053	county	Chattahoochee County	Chattahoochee	Georgia	GA	4	13.21734471	32.347445	-84.788021	11368	3.54
13055	county	Chattooga County	Chattooga	Georgia	GA	4	16.53150064	34.474178	-85.345289	24922	2.52
13057	county	Cherokee County	Cherokee	Georgia	GA	4	9.579044855	34.244317	-84.475057	235900	2.85
13059	county	Clarke County	Clarke	Georgia	GA	4	16.01011858	33.952234	-83.36713	123912	2.61
13061	county	Clay County	Clay	Georgia	GA	4	21.79061722	31.619831	-84.992583	3141	2.49
13063	county	Clayton County	Clayton	Georgia	GA	4	13.97493271	33.552242	-84.412977	273955	2.99
13065	county	Clinch County	Clinch	Georgia	GA	4	19.48499598	30.917653	-82.702614	6893	2.53
13067	county	Cobb County	Cobb	Georgia	GA	4	10.01614657	33.93994	-84.574166	741334	2.64
13069	county	Coffee County	Coffee	Georgia	GA	4	15.65655	31.549245	-82.844938	43108	2.73
13071	county	Colquitt County	Colquitt	Georgia	GA	4	15.75595238	31.189758	-83.769741	45844	2.81
13073	county	Columbia County	Columbia	Georgia	GA	4	9.313780598	33.550556	-82.251342	144052	2.9
13075	county	Cook County	Cook	Georgia	GA	4	15.45961198	31.152935	-83.429551	17124	2.67
13077	county	Coweta County	Coweta	Georgia	GA	4	10.60553724	33.352897	-84.762138	138427	2.74
13079	county	Crawford County	Crawford	Georgia	GA	4	13.83045996	32.709446	-83.979182	12388	2.7
13081	county	Crisp County	Crisp	Georgia	GA	4	17.80502976	31.914753	-83.753338	22881	2.61
13083	county	Dade County	Dade	Georgia	GA	4	13.95137995	34.852424	-85.506201	16264	2.44
13085	county	Dawson County	Dawson	Georgia	GA	4	12.0185612	34.442842	-84.173284	23312	2.61
13087	county	Decatur County	Decatur	Georgia	GA	4	15.6695605	30.877961	-84.577744	27174	2.51
13089	county	DeKalb County	DeKalb	Georgia	GA	4	12.55407396	33.770661	-84.226343	734871	2.59
13091	county	Dodge County	Dodge	Georgia	GA	4	16.02131553	32.160656	-83.156818	20882	2.36
13093	county	Dooly County	Dooly	Georgia	GA	4	15.68240849	32.151995	-83.807167	14035	2.37
13095	county	Dougherty County	Dougherty	Georgia	GA	4	16.57357668	31.535068	-84.214444	91332	2.53
13097	county	Douglas County	Douglas	Georgia	GA	4	11.6922959	33.699317	-84.765944	140733	2.86
13099	county	Early County	Early	Georgia	GA	4	17.18959948	31.324191	-84.906723	10575	2.61
13101	county	Echols County	Echols	Georgia	GA	4	18.31904425	30.7085	-82.836132	4040	2.93
13103	county	Effingham County	Effingham	Georgia	GA	4	10.09208605	32.361711	-81.343337	57106	2.96
13105	county	Elbert County	Elbert	Georgia	GA	4	16.00863627	34.115017	-82.842057	19364	2.57
13107	county	Emanuel County	Emanuel	Georgia	GA	4	18.50172238	32.5911	-82.299763	22708	2.71
13109	county	Evans County	Evans	Georgia	GA	4	16.8648829	32.151902	-81.887618	10787	2.55
13111	county	Fannin County	Fannin	Georgia	GA	4	18.00617251	34.863837	-84.319287	24303	2.36
13113	county	Fayette County	Fayette	Georgia	GA	4	8.947381176	33.412717	-84.493941	110714	2.81
13115	county	Floyd County	Floyd	Georgia	GA	4	15.23269023	34.263677	-85.21373	96504	2.66
13117	county	Forsyth County	Forsyth	Georgia	GA	4	8.770802907	34.225143	-84.127336	212438	3.14
13119	county	Franklin County	Franklin	Georgia	GA	4	15.73447703	34.375155	-83.22729	22311	2.47
13121	county	Fulton County	Fulton	Georgia	GA	4	11.54682053	33.790034	-84.468182	1010562	2.49
13123	county	Gilmer County	Gilmer	Georgia	GA	4	17.14226126	34.690541	-84.453984	29400	2.44
13125	county	Glascock County	Glascock	Georgia	GA	4	13.40374103	33.227491	-82.606913	3065	2.53
13127	county	Glynn County	Glynn	Georgia	GA	4	14.49395689	31.212746	-81.496517	83579	2.51
13129	county	Gordon County	Gordon	Georgia	GA	4	13.10995551	34.509667	-84.873862	56574	2.88
13131	county	Grady County	Grady	Georgia	GA	4	16.46681232	30.875863	-84.244772	25205	2.69
13133	county	Greene County	Greene	Georgia	GA	4	15.67859484	33.576836	-83.167103	16710	2.5
13135	county	Gwinnett County	Gwinnett	Georgia	GA	4	10.55419036	33.959101	-84.022938	895823	3.07
13137	county	Habersham County	Habersham	Georgia	GA	4	15.15764214	34.635108	-83.526406	43996	2.74
13139	county	Hall County	Hall	Georgia	GA	4	12.92153887	34.317588	-83.818497	193535	2.93
13141	county	Hancock County	Hancock	Georgia	GA	4	18.70890568	33.26922	-83.000465	8551	2.78
13143	county	Haralson County	Haralson	Georgia	GA	4	15.70007467	33.795165	-85.220062	28854	2.6
13145	county	Harris County	Harris	Georgia	GA	4	11.27344067	32.731549	-84.912432	33381	2.79
13147	county	Hart County	Hart	Georgia	GA	4	15.54489903	34.348733	-82.96329	25534	2.45
13149	county	Heard County	Heard	Georgia	GA	4	15.29335581	33.290968	-85.139594	11539	2.68
13151	county	Henry County	Henry	Georgia	GA	4	9.693231885	33.452881	-84.15444	217739	2.97
13153	county	Houston County	Houston	Georgia	GA	4	11.55017489	32.458381	-83.662856	150033	2.7
13155	county	Irwin County	Irwin	Georgia	GA	4	16.98355768	31.604306	-83.277037	9245	2.69
13157	county	Jackson County	Jackson	Georgia	GA	4	11.78247584	34.134157	-83.565133	63360	2.81
13159	county	Jasper County	Jasper	Georgia	GA	4	13.19655761	33.314905	-83.687892	13635	2.66
13161	county	Jeff Davis County	Jeff Davis	Georgia	GA	4	15.05438154	31.811615	-82.636825	14920	2.71
13163	county	Jefferson County	Jefferson	Georgia	GA	4	16.40402876	33.051874	-82.41905	16106	2.58
13165	county	Jenkins County	Jenkins	Georgia	GA	4	20.29665474	32.794563	-81.971524	8957	2.54
13167	county	Johnson County	Johnson	Georgia	GA	4	18.0217856	32.689831	-82.661354	9656	2.71
13169	county	Jones County	Jones	Georgia	GA	4	12.33370224	33.020226	-83.562339	28494	2.73
13171	county	Lamar County	Lamar	Georgia	GA	4	14.13090395	33.07446	-84.146721	18201	2.65
13173	county	Lanier County	Lanier	Georgia	GA	4	17.02748237	31.038197	-83.063164	10312	2.66
13175	county	Laurens County	Laurens	Georgia	GA	4	15.98065437	32.39322	-82.926317	47731	2.67
13177	county	Lee County	Lee	Georgia	GA	4	9.976809075	31.818419	-84.146681	29202	2.79
13179	county	Liberty County	Liberty	Georgia	GA	4	12.6136644	31.807244	-81.457969	62467	2.73
13181	county	Lincoln County	Lincoln	Georgia	GA	4	15.30337423	33.792151	-82.448299	7673	2.3
13183	county	Long County	Long	Georgia	GA	4	13.25710187	31.749563	-81.74287	17731	3.11
13185	county	Lowndes County	Lowndes	Georgia	GA	4	14.40760789	30.83368	-83.268967	112865	2.7
